sampleid,lakeid,date,Bacillariophyta_Acanthoceras,Bacillariophyta_Asterionella,Bacillariophyta_Aulacoseira,Bacillariophyta_Cocconeis,Bacillariophyta_Cyclotella,Bacillariophyta_Cymbella,Bacillariophyta_Fragilaria,Bacillariophyta_Gomphonema,Bacillariophyta_Navicula,Bacillariophyta_Nitzschia,Bacillariophyta_Pinnularia,Bacillariophyta_Stephanodiscus,Bacillariophyta_Surirella,Bacillariophyta_Synedra,Bacillariophyta_Urosolenia,Chlorophyta_Actinastrum,Chlorophyta_Ankistrodesmus,Chlorophyta_Carteria,Chlorophyta_Chlamydomonas,Chlorophyta_Chlorogonium,Chlorophyta_Chloromonas,Chlorophyta_Closteriopsis,Chlorophyta_Closterium,Chlorophyta_Coelastrum,Chlorophyta_Cosmarium,Chlorophyta_Crucigenia,Chlorophyta_Desmodesmus,Chlorophyta_Dictyosphaerium,Chlorophyta_Elakatothrix,Chlorophyta_Eudorina,Chlorophyta_Gloeocystis,Chlorophyta_Gloeomonas,Chlorophyta_Golenkinia,Chlorophyta_Kirchneriella,Chlorophyta_Lagerheimia,Chlorophyta_Micractinium,Chlorophyta_Nephrocytium,Chlorophyta_Oocystis,Chlorophyta_Pandorina,Chlorophyta_Paradoxia,Chlorophyta_Pediastrum,Chlorophyta_Phacotus,Chlorophyta_Quadrigula,Chlorophyta_Scenedesmus,Chlorophyta_Schroederia,Chlorophyta_Selenastrum,Chlorophyta_Spermatozopsis,Chlorophyta_Sphaerocystis,Chlorophyta_Staurastrum,Chlorophyta_Tetraedron,Chlorophyta_Tetrastrum,Chlorophyta_Treubaria,Chlorophyta_Volvox,Chrysophyta_Bicosoeca,Chrysophyta_Dinobryon,Chrysophyta_Mallomonas,Chrysophyta_Stichogloea,Chrysophyta_Uroglena,Cryptophyta_Cryptomonas,Cryptophyta_Komma,Cyanophyta_Anabaena,Cyanophyta_Anabaenopsis,Cyanophyta_Aphanizomenon,Cyanophyta_Aphanocapsa,Cyanophyta_Aphanothece,Cyanophyta_Chroococcus,Cyanophyta_Coelosphaerium,Cyanophyta_Cuspidothrix(Aphanizomenon),Cyanophyta_Cyanodictyon,Cyanophyta_Cylindrospermopsis,Cyanophyta_Gomphosphaeria,Cyanophyta_Heteroleibleinia,Cyanophyta_Jaaginema,Cyanophyta_Limnothrix,Cyanophyta_Merismopedia,Cyanophyta_Microcystis,Cyanophyta_Planktolyngbya,Cyanophyta_Planktothrix,Cyanophyta_Pseudanabaena,Cyanophyta_Pseudanabaenaceae(family),Cyanophyta_Raphidiopsis,Cyanophyta_Rhabdogloea,Cyanophyta_Romeria,Cyanophyta_Snowella,Cyanophyta_Synechococcaceae(family),Cyanophyta_Synechocystis,Cyanophyta_Woronichinia,Dinophyta_Ceratium,Dinophyta_Gymnodinium,Dinophyta_Peridinium,Euglenophyta_Euglena,Euglenophyta_Phacus,Euglenophyta_Trachelomonas,Haptophyta_Chrysochromulina
2014211002,25,7/31/14,0,0,3.270840777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040187805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.770266258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040187805,0,0.023814995,0.451740694,0.130982475,2.089765848,0,12.90921596,2.097952253,0,0,0,0,0,0,0,0,0,0,0,4.021013133,0.016186755,0,0.088189905,0,0,0,0,0,0.005953749,0,0,0,0,0,0,0,0,0
2014211003,106,7/31/14,0,0,0,0.663689722,0.005285245,0,0.007829992,0,0.003523497,0.004299328,0,0,0.006459744,0,0,0,0,0,0.011549239,0,0,0,0,0,0,0,0,0.181362196,0,0,0,0,0.002642622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026132599,0.005285245,0,0,0.097777029,0.302237702,0.039932961,0,0.117449884,2.667091124,0,0,0,0,0,0,0,0,0,0,0,0.169127833,0,0,0.001321311,0,0,0,0,0,0.00019575,0,0,0,0,0,0,0,0.006263994,0.001321311
2014216001,7,8/5/14,0,0,0,0,0.092225583,0,0,0,0,0.029356315,0,0,0,1.908160466,0,0,0.050916207,0,0.653264547,0.015370931,0,0,0,0.415015124,0,0,0.023056396,1.921366315,0,0,0,0,0.119124712,0,0,0.030741861,0,0,0,0,0,0,0,0,0.01825298,0,0,0,0,0,0,0,0,0,0,0,0,0,3.166411687,0.184451166,0,0,3.481515763,12.43316142,0,0,0,0,0,0,0,0,0,0,0.007339079,97.58043104,0.840117421,0,0.700338022,0,0,0,0,1.089414701,0.003842733,0,0,0,0,0,0,0,0.122967444,0.023056396
2014216002,41,8/5/14,0,0,0,0,0.014833485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001545155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004944495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033375342,0,0,0.038937899,0,0,0,0.982718408,0.316447688,0,0,260.7448605,0,0,0,0,0,0,0,0.100334957,10.70977646,0.004171918,0,0.005562557,0,0,0,0,1.180498213,0,0,5.888893702,0,0,1.938242092,0,0,0,0
2014216003,42,8/5/14,0,0,0,0,0.301305172,0,0,0,0,0.025575577,0,0.376631465,0,0,0,0,0.066956705,0,0.311348678,0,0,0,0,0,0,0,0,5.649471977,0,9.762287576,0,0,0,0,0,4.551382017,0,0,0,0,0,0,0,0,0,0.00669567,0,0.107130728,0,0,0,0,0,0,0,0.075326293,0,0,1.911613925,0.455305593,1.6337436,0,0,2.517572105,1.240372959,0,0,0,0,0,0,0,0,0,0,27.37357489,0.005021753,0,0,0,0,0,0,0,0.376631465,0,10.8469862,5.194166384,0,0,0,0,0,0
2014216004,57,8/5/14,0,0,0,0,0.022318902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011903414,0,0,0,0,0,0,0,0,0,0,0,2.380682841,0.019045463,0,0,0,0,0,0.045232974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160696092,0.948106942,0,1.187365567,0.152363702,0.59517071,0,0,0,0,0,0,0,0,0,0.006820154,2.005427709,0,0,0,0,0,0,0,0.33954489,0,0,16.08597637,4.970270602,0,0,0,0,0.019045463,0
2014216006,67,8/5/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045056712,0,0,0,0,0,10.81361085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026700274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.4294635,0,0,1.352893333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014216007,82,8/5/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195564112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146096655,0,0.01819201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054576031,4.518440581,0,15.48594885,0.284250162,6.522972726,0,0,0,0,0,0,0,0,0,0.002171511,233.7639225,0.08698055,2.005669146,0.08698055,0,0,0,0,0,0,0,10.49679,0,0,0,0,0,0.170550097,0
2014216008,87,8/5/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288999747,0,0,0,0,0,0.553495775,0,0,0.00288279,0,0.019458836,0,0,0,0,0,0,0,0.090087203,0,0,0,0,0,0,0,0.004324186,0,0,0.129725572,0,0,0,0,0,0,0,0,0,0.167201849,0.11531162,0.544847404,0,1.876696612,10.44939485,0,0,0,0,0,0,0,0,0,0,0,14.91916151,0.051079444,0,0,0,0,0,0,0.861954358,0,0,1.083929226,0,0,0,0,0,0.147743013,0.410797646
2014216009,115,8/5/14,0,0,0,0,0.081864047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168543626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019262129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124401248,0,0,0,0.408517645,0.443028959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57804989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9582909,0.036116491
2014216010,116,8/5/14,0,0,0.719655815,0,0,0,0,0,0,0,0,0,0,0.022132711,0,0,0,0,0.075558066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012515753,0,0,0,0,0,0,0,0,0,0,0.118667883,0,0,0,0,0,0,0,0,0,0.245216055,0.146480668,2.678371207,0,3.746382155,0,1.627975022,0,0,0,0,0,0,0,0,0,0.047806656,1.319716654,0,0.233627395,0,0,0,0,0,0.113105326,0.000927093,0,10.23278719,0,0,0,0,0,0.115886605,0
2014216011,119,8/5/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004465312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023814995,0.002646111,0.201104406,0,0.041676242,0,0,0,0,0,0,0,0,0,0,0,0,3.724731437,0,0,0.05011072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013230553,0.000992291
2014216012,123,8/5/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022187017,0,0.07765456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017749614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002218702,0,0.139778208,0,0,0.119809893,0.14199691,0.838669251,0,7.61458431,4.776864807,3.580984579,0,0,0,0,0.232963681,0,0,0,0,0,45.39019983,3.10507306,0,0,0,0.009984158,0,0,0.761014691,0,0,0.310618241,0,0,0,0,0,0,0.099841577
2014216013,245,8/5/14,0,0,0,0,0.059267613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108657291,0,1.896563622,0,0.052682323,0,0,0,0,0.052682323,0,0,0,0,0,0,0,1.176571877,0.016463226,1.580469685,0,0,0,0,0,0.228290066,0.164632259,0,15.58957737,0,0,0,0,0,0.237070453,0.00658529
2014216014,259,8/5/14,0,0,4.228878352,0,1.409626117,0,0,0,0,0.014663331,0,0,0,0.222882631,0,0.092132426,0.116701073,0,0.082919183,0,0,0,0,0,0,0.158363975,0.055279456,0,0,0,0,0,0,0,0,0.165838367,0,0.245686469,0,0,0,0,0,0,0.061421617,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27756964,0.061421617,0,0,3.243061394,76.50369544,0,0,0,0,0,0,0,0,0,0,0.263939958,21.32865661,2.965590539,11.05589112,0.032246349,0,0.023033106,0,0,2.404656318,0,0,0,0,0,0,0,0,0,0
2014216015,37,8/5/14,0,0,0,0,0.06660946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139386462,0,0,0,0.018502628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42309342,0,0,0,0,0,0,0,0,0,0,0,0.150772974,0,0,0,0,0,0,0,0.009868068,0.177625226,0.128284885,0.583449527,0,44.74041105,13.13439865,0,0,0,0,0,0,0,0,0,0,0.002355828,0.154188564,0.010176445,4.322213829,0,0,0,0,0,0.03330473,0,0,6.621473697,0,0,0,0,0,0.233133109,0
2014217001,2,8/6/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416196814,0.108626148,0,0,0,0,0,0,0,0,0,0,0,0,0.078113185,0,0,0,0,0,0.273396147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002441037,0,0.478443258,0,0,0.915388887,0.058584889,0,0,21.4412243,0,0.991061034,0,0,0,0,0,0,0,0,0,0,1.102128219,0.207793277,0,0.014646222,0,0,0,0,0,0,0,9.9801799,14.45277,0,0,0,0,0,0
2014217002,17,8/6/14,0,0,0,0,0.026722626,0,0,0,0,0,0,0,0,0,0.004858659,0,0,0,0.050206147,0,0,0,0,0.612191078,0,0.020878551,0,0,0,0,0,0,0,0,0,0,0,0.184629055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29637822,0.136042462,0,0,4.525841182,0,0,0,0,0,0,6.231814129,0,0,0,0,0.00077328,3.711205965,0.001518331,10.23819556,0,0,0,0,0,0,0,0,2.073027988,1.589186495,0,0,0,0,0,0.007287989
2014217004,60,8/6/14,0,0,0,0,0.421378274,0,0,0,0,0,0,0,0,0.89419247,0,0,0.585247603,0,1.685513097,0,0,0,0,1.950825344,0,1.609546447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983215973,0,5.618376991,0,3.932863894,0,20.25737037,0,0,0,0,56.57729847,6.742052389,0,0,0,6.438185786,17.5574281,40.04779119,0,0,0,0,0,0,5.633983594,0,0,0,0,0,0,0,5.618376991,0,1.123675398
2014217005,66,8/6/14,0,0,0,0,0.397722827,0,0,0,0,0,0,0,0,1.035810882,0,0,0.012052207,0,0.500166586,0,0,0,0,0,0,0,0.120522069,0.501673112,0,0,0,0,0,0,0,1.16454449,0,0.228991931,0,0,0.040676198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.590051126,0.078339345,6.098416684,0,12.4378775,28.16148791,0,0,0,0,0,0,0,0,0,0,0.089194826,26.03728645,0.951669544,0,0.027117465,0,0.108469862,0,0,0.757782508,0,0,40.67619824,0,0,0,0,0,0,0.230498457
2014217006,94,8/6/14,0,0,0.36915618,0,1.154228324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066448112,0,0,0.258409326,0,0.5315849,0,0.401087358,0.114848589,0.052502212,0,1.278921079,0,0,0.022149371,0,0.092289045,0,0,1.634951706,0,0,1.200988107,0,0,0.049220824,0.04758013,0.010664512,0,0,0,0.292981781,0,0.052502212,0,0,0,0,0,0,0.491387894,0.196883296,9.834320648,0,13.35360957,0,0,0,0,0,0,0,0,0,0,0,0.05640291,0,0.393766593,4.400341671,0.018457809,0,0,0,0,0.17637462,0,0,0,0,0,0,0,0,0.407712493,0
2014217007,130,8/6/14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041361648,0,0,0,0,0.705873637,0,0,0,0,0.264174265,0,0.108979707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025360729,0,0,0,0,0,0,0.016907153,0,0,0,0,0,0,1.800611793,1.961229746,4.907301153,0,0,86.69354031,0,0,0,0,0,0,0,0,0,0,0,18.03359205,0.105405532,0,0.719610699,0,0,0,0,1.390613333,0,0,47.80497506,5.687143584,0,0,0,0,0,0
2014217008,131,8/6/14,0,0,1.972241327,0,0.092855053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153520354,0,0,0,0,0,0.485322411,0,0,0,0,0,0,0,0,0,0,0,0,0.309516843,0,0,0,0,0,0,0,0,0,0.267422553,0,0,0,0,0,0,0,0,0,0,0.222852127,0.415990638,8.624377326,0,5.705014459,0,0,0,0,0,0,0,0,0,0,0,0,1.017843759,0,0,0,0,0,0,0,0.501417286,0,0,18.02688,17.34222874,0,0,0,0,0.316945248,0
2014218001,22,8/7/14,0,0,0,0,0,0,0,0,0,0,0,0,0,3.427127364,0,0,0,0,0.723132413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053565364,0,0,0,0,0,0,0,0,0,0,0,0,5.731493941,0.428522911,0,0,0.964176551,0,0,0,0,0,0,0,0,0,0,0,0,0,5.122085441,0,4.740534708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.356196773
2014218002,52,8/7/14,0,0,0,0,0,0,0,0,0,0.009457805,0,0,0,0,0,0,0,0,0.612259031,0,0,0,0,0,0,0,0,1.916010615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010804571,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026434258,0.741913885,15.55498091,0,19.40500976,9.441394411,0,0,7.375920562,0,0,0,0,0,0,0,0,68.27768653,0.085761283,0,0.229597137,0,0,0,0,0.14586171,0,0,39.86254287,0,0,0,0,0,0.450190464,0.054022856
2014218003,76,8/7/14,0,0,0,0,1.000611299,0,0,0,0.035878493,0.006344711,0,0,0,0,0,0,0.011959498,0,0.321577602,0,0,0,0,0,0,0,0.015945997,0,0,0,0,0,0,0.014617164,0,0,0,0.085045316,0,0,0,0,0,0,0.03454966,0,0,0,0.059797488,0,0,0,0,0,0,0,0,0,0.143513971,0.297658607,4.313392135,0,16.76721564,0,0,0,0,0,0,0,0,0,0,0,0.017765189,178.2031584,0.472400155,0,0.061790738,0,0,0,0,0.156802302,0,0,0,6.673399661,0,0,0,0,0.510271898,0
2014218004,97,8/7/14,0,0,0,0,0.017774186,0,0,0,0,0,0,0,0,1.018385869,0,0,0,0.224481392,0.134293853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356800336,0,0,0.202099083,0.08426281,41.10895881,0,0.375232825,0,7.962835538,0,0,0,0,0,0,0,0,0,0,0.582598334,0.299846241,0,0.002962364,0,0,0,0,0.077679778,0.001316606,0,0,0,0,0,0,0,0,0.017774186
2014223001,1,8/12/14,0,0,0,0,1.423747806,0,0,0,0,0,0,0,0,0,0,0,0,0,2.521885127,0,0,0,0,1.685513097,0,0,3.124158115,0,0,0,0,0.817218471,0.380942985,0,0,0,0,6.227034498,0,0,0,0,0,0.217073656,0.108536828,0.012769039,0,0.853397414,0,0,0,0.057460674,0,0,0,0,0,0,7.065534701,1.021523089,0,0,1.583360788,0,0,0,0,0,0,0,0,0,0,0,0.097548269,1.287544727,0,0,0,0,0,0,0,1.442901364,0,0,0,6.967638738,0,0,0,0,3.234823116,0
2014223002,23,8/12/14,0,0,2.355254956,0,0.273289077,0,0,0,0,0.014234828,0,0,0,1.202052135,0,0,0,0,0.102690441,0.007453338,0,0,0,0,0,0.202450886,0,0,0,0,0,0,0,0,0,0.013250379,0,0,0,0,0,0,0,0.00662519,0.014906677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139128985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397511385,0.082607835,0,0,0,0,0.106003036,0,0,0.357760246,0,0,0,0,11.26944776,0.931667309,0,0.636018216,0
2014223003,29,8/12/14,0,0,0,0,0.422713433,0,0,0,0.079757251,0,0,0,0,1.868521592,0,0.071781526,0.063805801,0,0.406761982,0,0,0,0,0,0,2.604759719,0,4.506284706,0,0,0,0,0.071781526,0.140904478,0,0.241930329,0,0.0212686,0,0,0,0,0,0,0,0,0,0,0,0.324960277,0,0,0,0,0,0.297760405,0,0,0.864036891,0.106343002,0,0,6.731512022,0.170148803,1.036844269,0,0,0,0,0,0,0,0,0,0.52806045,8.121946772,0.934029921,4.657823484,0.426701295,0,0,0,0,0.287126105,0.050512926,0,0,16.7171199,0,0,0,13.15994649,0,0.502470684
2014223005,44,8/12/14,0,0,0.303026916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337716866,0,0,0,0,0,0,0.124711387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118353947,0.146922141,0.048974047,1.04886084,0,41.35894281,8.357217066,0,0,0,0,0,0.832558799,0,0,0,0,0,0,0.216557114,0.673393147,0,0,0,0,0,0.220383212,0,0,1.940596613,0,0.153043897,0,0,0,0.399954717,0
2014223006,45,8/12/14,0,0,0.782234581,0,0.046934075,0,0,0,0,0,0,0,0,0.082997667,0,0,0,0,0.29898744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234670374,0,0,0,0,0,2.607448605,0,0,0,0,0,0.033027682,0,0,0,0,0,0,0,0,0,0,0.09386815,0,0,0.312893833,0.834383554,1.595758546,0,40.47911109,0,0,0,0,0,0,0,0,0,0,0,0,4.283168908,99.51262414,0,0.657077048,0,0,0,0,6.963626074,0,0,3.02811698,14.86245705,0.166876711,2.944678624,0,0,0,0
2014223007,49,8/12/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307931032,0.080369096,0,0,0.076757002,0.063211649,0,0,0.220754938,0,0,0,0,0,0,0,0,0,0,0,0.17789564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.196506211,0,0.671849525,0,37.60190085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.60531764,0,0,0,0,0,0,0,0,0,5.030292716,0,0,0,0,0.115587015,0
2014223008,58,8/12/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040695764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041739245,0,0,0.15860913,0.826437044,0,0,0.657393103,0,0,0,0,0,0,0,0,0,0,0,0,63.67530463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014223009,59,8/12/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043165775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402211332,0.503266092,0,0,15.83682022,0,0,0,0,0,0,0,0,0,0,0,0,156.4200538,0,0,0.225867428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014223010,81,8/12/14,0,0,0,0,0.045025226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045025226,0,0,0,0,0.853811688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01834361,0.005002803,0,0,0,0,0,0,0,0,0,0,0,0,0.240134537,0.080044846,0,0,1.0505886,1.06726461,0,0,0,0,0,0,0,0,0,0,0.003184883,382.5476585,0,0,1.00407131,0,0,0,0,0.045025226,0,0,0,0,0,0,0,0,0.258478148,0
2014223011,100,8/12/14,0,0,1.109269303,0,0.347306937,0,0.352148985,0,0,0,0,0,0,0.134511004,0,0,0.003081304,0.140859594,0.088477433,0,0,0,0,0,0,0.215217607,0.007923352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005282235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047540113,0.091558736,0,0,5.718019147,0.055023279,0.146582015,0.011885028,0,0,0,0,0,0,0,0,0.001681388,12.10027932,0.074941706,0.316934087,0.074611566,0,0,0,0,0,0.011004656,0,0,0,0,0,0,0,0,0
2014223012,101,8/12/14,0,0,3.862634181,0,21.38754852,0,0,0,0.021459079,0.015368933,0,1.148060715,0,0,0,0,0,0,0.375533879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017882566,0,0,0,0,0,0,0,0,0,0,0,0,0,1.981388274,1.716726303,0,0,0,0.325462695,0,0,0,0,0,0,0,0,0,0,0.013661274,0.779679863,0.466734964,0,0,0,0,0,0,0.096565855,0,0,0,0,0,0,0,0,1.030035782,0
2014223013,102,8/12/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105772995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139865117,0.531487444,0,2.706390013,47.37056679,0,0,0,0,0,0,0,0,0,0,0.891522,1.823491462,0,0,0.149480844,0,0,0,0,0.094408954,0,0,47.68701162,0,0,0,0,0,0,0
2014223014,127,8/12/14,0,0,0,0,0.773947123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468190235,0,0,0,0,0,0,0.291976321,0.286647083,0.298590711,0.03344216,0,0,0,0.019109806,0,0,0,0,0,0,0,0,0,0,0,0.194681144,0,0,0,0,0.369532531,0,0.095549028,0,0,0,0.573294165,0,0,3.100565944,0.038219611,0,0.644955936,0,114.2599159,6.26085003,0,0,0,0,0,0,0,0,0,0.12773964,19.42989475,0.458635332,0,0.204236046,0,0.073453315,0,0,2.450832557,0,0,0,0,0,0,0,0,0.515964749,0.028664708
2014224002,20,8/13/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138378544,0.000693627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002774507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069362679,0,0,2.168277342,0.198377262,4.48866704,0,0.34126438,0,5.418959289,0,0,0,0,0,0,0,0,0,0.026494592,15.9107581,0.010274347,0,0,0,0,0,0,0,0.00104044,0,0,2.259142452,0,0,0,0,0,0
2014224003,43,8/13/14,0,0,0,0,0,0,0,0,0,0.015984736,0,0,0,0,0,0,0,0,0.030130517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022039915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176319323,0,0,33.42064215,0,0.040174023,0,0,0,0,0,0,0,0,0,0,19.79965562,0,0,0.149815627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014224004,61,8/13/14,0,0,0,0,0.156066028,0,0,0,0,0,0,0,0,0,0,0,0,0.277450716,0.268780381,0,0,0,0,0.936396165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273115548,0.346813394,0,0.346813394,0.260110046,53.28787806,0,0,0,0,0,5.527338475,0,0,0,0,1.308170466,6.121256413,1.268036474,0,6.56251908,1.03556312,0,0,0,0.671950952,0,0,0,0,0,0,0,0,0,0
2014224005,65,8/13/14,0,0,0,0,0.782931238,0,0,0,0,0.035602108,0,0,0,6.432114109,0,0,0,0,0.882351078,0,0,0,0,0,0,0,0,1.553434996,0,0,0,0,0,0,0,0,0,0.04970992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391465619,0.09941984,0,0,0,141.8534701,0,0,0,0,0,28.57098709,0,0,0,0,0.083071584,4.399327909,3.417531525,7.307358222,0,0,0,0,0,2.286656314,0,0,0,0,0,0,0,0,1.671496056,0.03728244
2014224007,95,8/13/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058539484,0,0,0,0,0,0,0,0,0,0.001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003710249,0,0,0.200353444,0,0,0,0,0,0,0,0,0,0,0.209972608,0.322578798,0.687357973,0,0.837691764,0,18.17736585,0,0,0,0,0,0,0,0,0,0.025194857,5.826859128,0.003297999,0,0.002061249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014225001,92,8/14/14,0,0,5.222622983,0,0,0,1.004350574,0,0,0,0,0,0,0,0,0,0,0,0.425547058,0,0,0,0,0,0,0,0.005951707,0,0,0,0,0,0.095227314,0,0,0,0,0,0,0,0,0,0,0,0.022318902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285681941,0,2.73183356,0,50.28486368,18.29257178,0,0,0,0,0,0,0,0,0,0,0.005683462,3.08298428,0.019529039,0,0,0,0,0,0,0,0,0,73.89193162,0,0,0,0,0,0.095227314,0
2014225002,120,8/14/14,0,0,0,0,0.221330003,0,0,0,0,0,0,0,0,0,0,0,0.088532001,0.614805563,0.198377262,0,0,0,0,0,0,0,0,0,0,1.639481501,0,0.204935188,0,0,0,0,0,0.249201188,0,0,0,0,0,0,0,0,0,0.354128004,0,0,0,0,0,0,0,0,0,0,0.309862004,0.104926816,0.486926006,0,57.11706082,16.09642938,0,0,0,0,0,0,0,0,0,0,0.021918253,45.63004914,0.488770423,0,0.086072779,0,0,0,0,0.45905482,0,0,0,0,0,0,0,0,0.204935188,0
